ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_18	ATLZ01042053.1	1006	1257	251	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLZ01042053.1_1006_1254(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NP_066289.3_polyubiquitin-C [Homo sapiens] >XP_004054183.3 polyubiquitin-C [Gorilla gorilla gorilla] >XP_009246666.3 polyubiquitin-C [Pongo abelii] >XP_018893492.2 polyubiquitin-C [Gorilla gorilla gorilla] >XP_026370479.2 polyubiquitin-C [Ursus arctos] >XP_030872412.1 polyubiquitin-C [Gorilla gorilla gorilla] >XP_040843071.1 polyubiquitin-C isoform X1 [Ochotona curzoniae] >XP_054383705.1 polyubiquitin-C [Pongo abelii] >XP_054383706.1 polyubiquitin-C [Pongo abelii] >XP_054568461.1 polyubiquitin-C isoform X2 [Eptesicus fuscus] >P0CG48.3 RecName: Full=Polyubiquitin-C; Contains: RecName: Full=Ubiquitin; Flags: Precursor [Homo sapiens] >ELR54183.1 Polyubiquitin-C, partial [Bos mutus] >PNI57241.1 UBC isoform 4 [Pan troglodytes] >AAA36789.1 ubiquitin [Homo sapiens] >AAH39193.1 Ubiquitin C [Homo sapiens] >KAI2568676.1 ubiquitin C [Homo sapiens]:1-83	1.5e-36	25	NP_066289.3_polyubiquitin-C [Homo sapiens] >XP_004054183.3 polyubiquitin-C [Gorilla gorilla gorilla] >XP_009246666.3 polyubiquitin-C [Pongo abelii] >XP_018893492.2 polyubiquitin-C [Gorilla gorilla gorilla] >XP_026370479.2 polyubiquitin-C [Ursus arctos] >XP_030872412.1 polyubiquitin-C [Gorilla gorilla gorilla] >XP_040843071.1 polyubiquitin-C isoform X1 [Ochotona curzoniae] >XP_054383705.1 polyubiquitin-C [Pongo abelii] >XP_054383706.1 polyubiquitin-C [Pongo abelii] >XP_054568461.1 polyubiquitin-C isoform X2 [Eptesicus fuscus] >P0CG48.3 RecName: Full=Polyubiquitin-C; Contains: RecName: Full=Ubiquitin; Flags: Precursor [Homo sapiens] >ELR54183.1 Polyubiquitin-C, partial [Bos mutus] >PNI57241.1 UBC isoform 4 [Pan troglodytes] >AAA36789.1 ubiquitin [Homo sapiens] >AAH39193.1 Ubiquitin C [Homo sapiens] >KAI2568676.1 ubiquitin C [Homo sapiens]:1-83	1.5e-36	15	yes	NA	NA	NA	NA
NIRVS_19	ATLZ01050967.1	1	297	296	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLZ01050967.1_297_1(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_005056765.2_PREDICTED: polyubiquitin-B [Ficedula albicollis]:4-101	5.9e-45	25	KFO57204.1_Polyubiquitin, partial [Corvus brachyrhynchos] >KFO90455.1 Polyubiquitin, partial [Buceros rhinoceros silvestris] >KFP25162.1 Polyubiquitin, partial [Colius striatus] >KFQ30854.1 Polyubiquitin, partial [Mesitornis unicolor] >KFQ50649.1 Polyubiquitin, partial [Nestor notabilis] >KFQ68836.1 Polyubiquitin, partial [Phaethon lepturus] >KFU89571.1 Polyubiquitin, partial [Chaetura pelagica] >KFV01738.1 Polyubiquitin, partial [Tauraco erythrolophus] >KFV80202.1 Polyubiquitin, partial [Struthio camelus australis] >KFW70322.1 Polyubiquitin, partial [Pygoscelis adeliae] >KFW83240.1 Polyubiquitin, partial [Manacus vitellinus]:4-101	5.9e-45	15	yes	NA	NA	NA	NA
NIRVS_2	ATLZ01003519.1	1342	1812	470	BAD04937.1_acc|GENBANK|BAD04937.1|GENBANK|AB111966|poryprotein_[Bovine_viral_diarrhea_virus_190cp]_taxid=233888_ATLZ01003519.1_1812_1618(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAF4893417.1_unnamed protein product, partial [Rotaria sp. Silwood1]:37-181	4.4e-42	2	XP_006802563.1_polyubiquitin [Neolamprologus brichardi]:12-161	5.7e-42	2	yes	NA	NA	NA	NA
NIRVS_3	ATLZ01008265.1	2419	2892	473	AHM88397.1_acc|GENBANK|AHM88397.1|NEIGHBOR|KJ463423|polyprotein_[Border_disease_virus]_taxid=358764_ATLZ01008265.1_2557_2880(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053680463.1_uncharacterized protein LOC128731373 [Anopheles nili]:875-984	8e-44	6	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:883-992	2.3e-43	1	yes	NA	NA	NA	NA
NIRVS_4	ATLZ01010039.1	3364	3666	302	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_ATLZ01010039.1_3657_3364(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CDQ80147.1_unnamed protein product [Oncorhynchus mykiss]:2-91	2e-27	1	XP_049536571.1_NEDD8 [Anopheles darlingi]:2-76	2.6e-27	17	yes	NA	NA	NA	NA
NIRVS_5	ATLZ01011141.1	2698	3738	1040	NP_620053.1_acc|REFSEQ|NP_620053.1|REFSEQ|NC_003678|polyprotein_[Pestivirus_giraffe-1_H138]_taxid=119222_ATLZ01011141.1_3738_2698(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053681351.1_probable ATP-dependent RNA helicase DHX34 [Anopheles nili]:195-540	1.9e-194	1	XP_053681351.1_probable ATP-dependent RNA helicase DHX34 [Anopheles nili]:195-540	1.9e-194	1	yes	NA	NA	NA	NA
NIRVS_6	ATLZ01012308.1	4547	4921	374	UHK03328.1_acc|GENBANK|UHK03328.1|GENBANK|MZ209659|polyprotein_[Hangzhou_frankliniella_intonsa_flavivirus_2]_taxid=2905438_ATLZ01012308.1_4918_4571(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053680076.1_ADP-ribose glycohydrolase OARD1-like [Anopheles nili]:59-182	6.1e-63	1	XP_053680076.1_ADP-ribose glycohydrolase OARD1-like [Anopheles nili]:59-182	6.1e-63	1	yes	NA	NA	NA	NA
NIRVS_7	ATLZ01013941.1	376	636	260	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLZ01013941.1_376_636(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB52737.1_hypothetical protein ZHAS_00020999 [Anopheles sinensis]:32-117	2e-41	4	XP_058129572.1_gamma-aminobutyric acid receptor-associated protein [Anopheles coustani] >XP_058174325.1 gamma-aminobutyric acid receptor-associated protein [Anopheles ziemanni]:32-117	2e-41	3	yes	NA	NA	NA	NA
NIRVS_8	ATLZ01014994.1	54	686	632	AHM88397.1_acc|GENBANK|AHM88397.1|NEIGHBOR|KJ463423|polyprotein_[Border_disease_virus]_taxid=358764_ATLZ01014994.1_66_686(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053675879.1_ATP-dependent DNA/RNA helicase DHX36-like [Anopheles nili]:261-470	2.5e-109	1	XP_053675879.1_ATP-dependent DNA/RNA helicase DHX36-like [Anopheles nili]:261-470	2.5e-109	1	yes	NA	NA	NA	NA
NIRVS_9	ATLZ01020012.1	2485	2754	269	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLZ01020012.1_2712_2485(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAJ8387318.1_hypothetical protein AAFF_G00158140 [Aldrovandia affinis]:17-100	3.3e-34	2	KAI8508455.1_Ubiquitin-60S ribosomal protein L40 [Branchiostoma belcheri]:24-110	4.3e-34	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	ATLV01013177.1	214398	214922	524	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLV01013177.1_214904_214602(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAJ7997088.1_hypothetical protein DPEC_G00225290 [Dallia pectoralis]:15-178	1.1e-78	2	GIY12481.1_polyubiquitin-C [Caerostris extrusa]:64-225	1.1e-78	1	yes	NA	NA	NA	NA
NIRVS_10	ATLV01020961.1	5590	6558	968	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_ATLV01020961.1_6558_5590(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB45946.1_AGAP008528-PA-like protein [Anopheles sinensis]:496-817	4.2e-180	2	XP_058116914.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles coustani] >XP_058175152.1 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles ziemanni]:496-817	4.2e-180	1	yes	NA	NA	NA	NA
NIRVS_11	ATLV01022955.1	59083	59433	350	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLV01022955.1_59433_59083(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_038858140.1_ubiquitin-60S ribosomal protein L40-like isoform X1 [Salvelinus namaycush]:5-83	2.9e-30	1	XP_038858140.1_ubiquitin-60S ribosomal protein L40-like isoform X1 [Salvelinus namaycush]:5-83	2.9e-30	1	yes	NA	NA	NA	NA
NIRVS_12	ATLV01023334.1	12668	12835	167	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLV01023334.1_12835_12668(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:43-90	1.4e-14	1	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:43-90	1.4e-14	1	yes	NA	NA	NA	NA
NIRVS_13	ATLV01023334.1	13333	13452	119	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLV01023334.1_13452_13333(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:7-45	6.9e-13	1	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:7-45	6.9e-13	1	yes	NA	NA	NA	NA
NIRVS_14	ATLV01023821.1	1315	1566	251	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLV01023821.1_1566_1315(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB49668.1_AGAP000852-PA-like protein [Anopheles sinensis]:1-80	2.5e-36	1	XP_058116174.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058168839.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:1-80	5.6e-36	1	yes	NA	NA	NA	NA
NIRVS_15	ATLV01026002.1	10878	11135	257	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLV01026002.1_10878_11135(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB52737.1_hypothetical protein ZHAS_00020999 [Anopheles sinensis]:32-116	1e-40	13	XP_035896098.1_gamma-aminobutyric acid receptor-associated protein [Anopheles stephensi]:32-116	1e-40	11	yes	NA	NA	NA	NA
NIRVS_16	ATLV01026872.1	107	343	236	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLV01026872.1_113_340(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFM10709.1_Ubiquitin-40S ribosomal protein S27a, partial [Aptenodytes forsteri]:6-83	8.3e-34	1	KFM10709.1_Ubiquitin-40S ribosomal protein S27a, partial [Aptenodytes forsteri]:6-83	8.3e-34	1	yes	NA	NA	NA	NA
NIRVS_17	ATLV01026914.1	40177	40614	437	UHK03328.1_acc|GENBANK|UHK03328.1|GENBANK|MZ209659|polyprotein_[Hangzhou_frankliniella_intonsa_flavivirus_2]_taxid=2905438_ATLV01026914.1_40246_40590(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB53624.1_AGAP002604-PA-like protein [Anopheles sinensis]:1-144	4.3e-76	1	XP_058130585.1_ADP-ribose glycohydrolase OARD1-like [Anopheles coustani]:43-186	1.2e-73	2	yes	NA	NA	NA	NA
NIRVS_2	ATLV01013177.1	216006	216542	536	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLV01013177.1_216455_216084(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB37458.1_hypothetical protein ZHAS_00004594 [Anopheles sinensis]:1-163	2.5e-78	1	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:31-199	2.4e-76	1	yes	NA	NA	NA	NA
NIRVS_3	ATLV01013177.1	217765	218748	983	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLV01013177.1_217834_218085(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB37459.1_AGAP001969-PA-like protein [Anopheles sinensis]:1-306	5.8e-161	1	XP_058116989.1_polyubiquitin-B [Anopheles coustani] >XP_058172359.1 polyubiquitin-B-like [Anopheles ziemanni]:1-306	1.3e-160	1	yes	NA	NA	NA	NA
NIRVS_4	ATLV01013224.1	1440	2441	1001	QFX66041.1_acc|GENBANK|QFX66041.1|NEIGHBOR|MK775204|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLV01013224.1_2429_1440(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB37518.1_AGAP011149-PA-like protein [Anopheles sinensis]:104-436	2e-185	2	XP_058129930.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coustani] >XP_058173265.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles ziemanni]:104-436	2e-185	1	yes	NA	NA	NA	NA
NIRVS_5	ATLV01014963.1	10173	10534	361	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLV01014963.1_10480_10346(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAI8919121.1_hypothetical protein DFJ77DRAFT_263245 [Powellomyces hirtus]:6-98	7.6e-18	1	CAB3385651.1_Hypothetical predicted protein [Cloeon dipterum]:6-51	1.3e-14	1	yes	NA	NA	NA	NA
NIRVS_6	ATLV01014972.1	7389	7640	251	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_ATLV01014972.1_7616_7389(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAK3550250.1_hypothetical protein QTP86_021272, partial [Hemibagrus guttatus]:13-93	1e-34	1	AAH08955.2_UBC protein, partial [Homo sapiens]:7-88	2.3e-34	1	yes	NA	NA	NA	NA
NIRVS_7	ATLV01015825.1	38953	39978	1025	QTJ63648.1_acc|GENBANK|QTJ63648.1|GENBANK|MW208805|NS3_[Neuropteran_jingmen-related_virus]_taxid=2822568_ATLV01015825.1_39975_38953(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB40810.1_AGAP001338-PA-like protein [Anopheles sinensis]:209-549	1.6e-193	1	XP_058118070.1_probable ATP-dependent RNA helicase DHX34 [Anopheles coustani] >XP_058174652.1 probable ATP-dependent RNA helicase DHX34 [Anopheles ziemanni]:208-548	1.6e-190	1	yes	NA	NA	NA	NA
NIRVS_8	ATLV01019207.1	3612	4376	764	QOW96394.1_acc|GENBANK|QOW96394.1|GENBANK|MW208065|polyprotein_[Dengue_virus_2]_taxid=11060_ATLV01019207.1_3902_3684(-)	25	24	0.96	ARD06144.1_polyprotein, partial 	Karumba virus	6.2e-62	3	1	58.8	84.0	1691	1903	3342	1969397	ARD06144.1	XP_052870849.1_uncharacterized protein LOC128276428, partial [Anopheles cruzii]:290-500	4.2e-42	1	NA	-1	0	no	Amarillovirales	Flaviviridae	2732545	11050
NIRVS_9	ATLV01019399.1	23499	23864	365	AAG13370.1_acc|GENBANK|AAG13370.1|GENBANK|AF268177|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLV01019399.1_23864_23499(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB44127.1_hypothetical protein ZHAS_00011962 [Anopheles sinensis]:936-1022	1.6e-39	1	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:904-995	2e-34	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APCM01000003.1	66824	67167	343	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCM01000003.1_67158_67000(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_020460201.1_NEDD8-like isoform X1 [Monopterus albus]:6-89	7.4e-15	1	XP_020460201.1_NEDD8-like isoform X1 [Monopterus albus]:6-89	7.4e-15	1	yes	NA	NA	NA	NA
NIRVS_10	APCM01002173.1	11357	11719	362	AAF82566.1_acc|GENBANK|AAF82566.1|NEIGHBOR|AF268278|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01002173.1_11552_11719(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053668956.1_uncharacterized protein LOC128719357 [Anopheles marshallii]:942-997	2.9e-25	5	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:941-996	2.9e-25	1	yes	NA	NA	NA	NA
NIRVS_11	APCM01004532.1	9032	9184	152	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01004532.1_9032_9184(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CRL04060.1_CLUMA_CG017173, isoform A [Clunio marinus]:14-66	5.8e-12	4	XP_011255252.1_small ubiquitin-related modifier 3 [Camponotus floridanus] >XP_029177803.1 small ubiquitin-related modifier 3 [Nylanderia fulva] >XP_029670728.1 small ubiquitin-related modifier 3 [Formica exsecta] >XP_050464195.1 small ubiquitin-related modifier 3 [Cataglyphis hispanica] >EFN69023.1 Small ubiquitin-related modifier 3 [Camponotus floridanus]:13-65	1.3e-11	11	yes	NA	NA	NA	NA
NIRVS_12	APCM01004532.1	9446	9574	128	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01004532.1_9446_9574(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052899781.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles moucheti]:50-91	1e-14	4	XP_052899781.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles moucheti]:50-91	1e-14	3	yes	NA	NA	NA	NA
NIRVS_13	APCM01009690.1	5415	5648	233	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01009690.1_5639_5415(-)	25	1	0.04	AAD44043.1_polyprotein, partial 	Bovine viral diarrhea virus 2	1.1e-33	1	1	100.0	99.1	82	158	216	54315	AAD44043.1	KFO57204.1_Polyubiquitin, partial [Corvus brachyrhynchos] >KFO90455.1 Polyubiquitin, partial [Buceros rhinoceros silvestris] >KFP25162.1 Polyubiquitin, partial [Colius striatus] >KFQ30854.1 Polyubiquitin, partial [Mesitornis unicolor] >KFQ50649.1 Polyubiquitin, partial [Nestor notabilis] >KFQ68836.1 Polyubiquitin, partial [Phaethon lepturus] >KFU89571.1 Polyubiquitin, partial [Chaetura pelagica] >KFV01738.1 Polyubiquitin, partial [Tauraco erythrolophus] >KFV80202.1 Polyubiquitin, partial [Struthio camelus australis] >KFW70322.1 Polyubiquitin, partial [Pygoscelis adeliae] >KFW83240.1 Polyubiquitin, partial [Manacus vitellinus]:75-151	1.1e-33	24	KFO57204.1_Polyubiquitin, partial [Corvus brachyrhynchos] >KFO90455.1 Polyubiquitin, partial [Buceros rhinoceros silvestris] >KFP25162.1 Polyubiquitin, partial [Colius striatus] >KFQ30854.1 Polyubiquitin, partial [Mesitornis unicolor] >KFQ50649.1 Polyubiquitin, partial [Nestor notabilis] >KFQ68836.1 Polyubiquitin, partial [Phaethon lepturus] >KFU89571.1 Polyubiquitin, partial [Chaetura pelagica] >KFV01738.1 Polyubiquitin, partial [Tauraco erythrolophus] >KFV80202.1 Polyubiquitin, partial [Struthio camelus australis] >KFW70322.1 Polyubiquitin, partial [Pygoscelis adeliae] >KFW83240.1 Polyubiquitin, partial [Manacus vitellinus]:75-151	1.1e-33	15	no	Amarillovirales	Flaviviridae	2732545	11050
NIRVS_14	APCM01011454.1	1	315	314	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01011454.1_246_10(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_026039060.1_polyubiquitin-B [Astatotilapia calliptera]:10-110	9.1e-36	3	XP_026039060.1_polyubiquitin-B [Astatotilapia calliptera]:10-110	9.1e-36	2	yes	NA	NA	NA	NA
NIRVS_15	APCM01011454.1	2157	2846	689	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCM01011454.1_2741_2361(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:31-259	3.9e-116	1	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:31-259	3.9e-116	1	yes	NA	NA	NA	NA
NIRVS_16	APCM01011454.1	4118	4882	764	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01011454.1_4664_4882(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053679649.1_polyubiquitin-B [Anopheles nili]:68-302	2.2e-115	1	XP_053679649.1_polyubiquitin-B [Anopheles nili]:68-302	2.2e-115	1	yes	NA	NA	NA	NA
NIRVS_17	APCM01013272.1	1805	2200	395	AAF73908.1_acc|GENBANK|AAF73908.1|GENBANK|AF227253|polyprotein_[Bovine_viral_diarrhea_virus-1_strain_CP821]_taxid=120950_APCM01013272.1_1874_2200(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_061499460.1_E3 ubiquitin-protein ligase parkin isoform X1 [Anopheles gambiae]:44-130	6.1e-37	1	XP_061499460.1_E3 ubiquitin-protein ligase parkin isoform X1 [Anopheles gambiae]:44-130	6.1e-37	1	yes	NA	NA	NA	NA
NIRVS_18	APCM01014384.1	3637	3897	260	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_APCM01014384.1_3691_3897(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_045026399.1_LOW QUALITY PROTEIN: ribosome biogenesis protein NSA2 homolog [Daphnia magna]:270-347	1.2e-30	1	CAG4648171.1_EOG090X0BLH [Moina brachiata] >SVE93207.1 EOG090X0BLH [Moina brachiata]:277-354	4.7e-30	1	yes	NA	NA	NA	NA
NIRVS_19	APCM01021163.1	1	150	149	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCM01021163.1_1_141(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052902184.1_polyubiquitin-like [Anopheles moucheti]:335-383	1.5e-17	1	XP_052902184.1_polyubiquitin-like [Anopheles moucheti]:335-383	1.5e-17	1	yes	NA	NA	NA	NA
NIRVS_2	APCM01000027.1	12716	12970	254	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01000027.1_12970_12716(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-114	8.4e-40	13	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-114	8.4e-40	11	yes	NA	NA	NA	NA
NIRVS_3	APCM01000027.1	19093	19392	299	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCM01000027.1_19392_19093(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040152006.1_probable ATP-dependent RNA helicase kurz [Anopheles arabiensis]:650-748	2.9e-47	4	XP_040152006.1_probable ATP-dependent RNA helicase kurz [Anopheles arabiensis]:650-748	2.9e-47	3	yes	NA	NA	NA	NA
